,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,stiffness_value
35,7.150671573625778,-1.85275884308291,0.3250178450478257,-0.014705180845583019,0.12711309467385862,-0.0024997343939410638,0.00945273676342264,-0.4827422123472268,0.02651565095890932,-0.471465707213721,-0.16946227077622572,0.18026233231668676,-0.07897476262567163,-0.027479814015559254,0.034500683512084185,19.64407018675511
36,8.357409068211796,-1.8518918209694972,0.3496617361473161,-0.05048959172763684,0.050144262701361936,-0.0037825849986733023,0.01030836258061836,-0.4956523813704586,0.019077074732381502,-0.4434675950218408,-0.1403286969865054,0.16566812623693072,-0.06739931460744888,-0.04916286070752539,0.021127191066114243,18.119106982083512
37,9.570794848264951,-1.8409177533990921,0.35136827779447416,-0.030710686206454098,0.09921717610514602,0.005960186727656275,0.0011953378451756563,-0.4849742813501975,0.05383593765046252,-0.45927751571086883,-0.1848536714518892,0.15687480294563333,-0.06319831874925355,-0.03710730071513646,0.012682471296443704,17.706899135219142
38,10.777213064467606,-1.8565837159143401,0.3235289233774744,0.004530407342868983,0.08432694027799541,0.019888050873711205,0.013537821057243299,-0.5030366479328948,0.05061439553900707,-0.4473829209472273,-0.1242203157173913,0.12910866052530467,-0.07005523628559635,-0.04015922667175695,0.014122794385147075,15.922561732572365
39,12.087755936207637,-1.8629766751665664,0.29152835916397346,-0.01599235156871258,0.09753635389551571,-0.006840245430764502,0.022737249827572206,-0.4880657152048896,0.04702015012282397,-0.4786656989220546,-0.166119252302102,0.1487588716542147,-0.09034600025564415,-0.042015418386525644,0.016884594637303907,15.78705675405661
40,13.363100772250489,-1.9054278557205093,0.34704498123150296,-0.03382657256761449,0.06673022924595336,0.026847415334673413,0.03582139328154571,-0.48503603068965323,0.02841336631055244,-0.4822049198198324,-0.17306811114180964,0.1574574627452173,-0.058294801969736576,-0.05678402062753132,0.014591457305067612,14.986241394513241
41,14.712918600156362,-1.936486241184154,0.3129434322479522,-0.009327571416694352,0.08774961390329704,0.029850941519425522,0.022415545537285614,-0.5110581334609996,0.003755908491066884,-0.4820316809200491,-0.15734183345361216,0.16327464234651295,-0.05198023770793758,-0.0651272990276257,0.05017037178271694,13.478013614520187
42,15.975463274093372,-1.9240560615241395,0.3291373203339243,-0.0007921477667218041,0.07426141837999431,0.02066008352424359,0.018112282177339886,-0.49552414349405416,0.03580168736618877,-0.4788121248118774,-0.1461780183599298,0.15169898265176127,-0.056230356224596406,-0.07195400514101821,0.035583587940796135,13.073516969698586
43,17.314957645642846,-1.9379722563932265,0.357992966417045,-0.024062822542180298,0.08911112851242145,-0.0018137658945556745,0.02763247895909679,-0.5053049614527633,0.045654382851157055,-0.45689942230681124,-0.1439259961415206,0.13717285003759885,-0.052363305322467774,-0.03925281358497254,0.02735256816539372,12.516763369721552
44,18.689916931604145,-1.9931117444657687,0.33889894809162685,-0.016298865193916656,0.0820806308410778,0.021632257590936482,0.009060419072021958,-0.5258175520303171,0.03061498152852493,-0.48600766918930366,-0.16277702913180714,0.1658919599029008,-0.07189641730402607,-0.04565136815561727,0.028559979477246422,11.903374400243166
45,20.0576667512491,-1.986190311441323,0.3473387661425124,-0.034737299264242585,0.10746578285140834,0.0051830944074192364,0.02451802826387589,-0.5038847329344358,0.019589867516797144,-0.4792026518247188,-0.1682673165503401,0.16930929452126234,-0.07710427725254301,-0.045542641461778444,0.019422736168453136,11.44935486662274
46,21.44873959019062,-1.9982177526913243,0.34778096180745016,0.008954514195143537,0.08061307974977769,0.010604113508469293,0.04216534418951352,-0.5072222668535598,0.021406206583264642,-0.4866654353900124,-0.15460512565127177,0.18273238371947595,-0.07190793353878905,-0.031635051359043265,0.0330825044010023,10.713955130090886
47,22.87456101266072,-1.994552478660965,0.3532262949895777,0.002153863709796325,0.08674462877655109,0.02921172814278511,0.026560661694083276,-0.5061858795617531,0.05129490374827164,-0.47162748651741426,-0.1729648905202142,0.17828256666048312,-0.05097503456740837,-0.047730051783798244,0.049076219223238904,10.232249176655635
48,24.340944854492733,-2.0068014617321137,0.35350834085525484,-0.007319830418665893,0.11148721254871291,0.013602175538965366,0.019044390383559734,-0.4991681352599809,0.0014084216135030747,-0.5023248462440123,-0.1620140422323389,0.18905408185246625,-0.07505602119391308,-0.04673088245756263,0.03918050037210291,9.8279623086863
49,25.811230102844505,-2.0351267525714727,0.33107318988010676,0.0066470279835565416,0.12890564064017881,0.009261006935880556,0.030054035390034678,-0.49996846467980127,0.008306409950239069,-0.4812909234093834,-0.20005654012456878,0.18862403275197986,-0.0864932482725666,-0.03530411006486345,0.010591402581037968,9.147477647218793
50,-22.31410880170451,-1.5801294184954946,0.3272051772825921,-0.017078097792598362,0.07440960367063962,0.011928957518251987,-0.0007858938975567609,-0.5866527087872965,0.050160151528143765,-0.5251912592113638,-0.21510665480459784,0.24974897831982887,-0.07005238854518447,-0.021322477505233306,0.032715932994615504,82.12490500298644
51,-22.058698220632692,-1.5982489104645574,0.30959015687134195,-0.03365628133419696,0.08875066290374134,0.020561568109745187,0.036514776329791526,-0.5518543237489022,0.0299082322519736,-0.5110197105560143,-0.21696721618340922,0.2425483764721308,-0.048731572255531486,-0.042345993883751765,0.02554429272492642,79.54264475486353
52,-21.83553741856478,-1.6139923302399408,0.3251208836271742,-0.03168966019476019,0.08654804159632615,0.004175078814999317,0.011316662126229449,-0.5282050577063558,0.035437969135323974,-0.509787660913847,-0.1925443336168982,0.23343487168898341,-0.07581044310972523,-0.04121607774857225,0.009265130017760415,78.62605006543208
53,-21.578846544384575,-1.629013185416574,0.34721855090217535,-0.009171248131490964,0.08606824857528497,0.03359324823939777,0.040287629518665796,-0.5563969533998029,0.03277393942824525,-0.5267875708385275,-0.21356294825475852,0.22208657166074125,-0.03708961060069882,-0.05594901931426771,0.024457695342328722,78.3087854945397
54,-21.306707435966405,-1.5887579030510421,0.33866076994625177,-0.009274682019171906,0.08667313653078554,0.008933536024613359,0.034788929073161,-0.5549950380887826,0.027099847194492696,-0.5060776313654577,-0.22756121347070019,0.21261762195865097,-0.07848105406177602,-0.0539027997552482,0.033827363098865915,76.75105315467032
55,-21.033943131366193,-1.6007886595204337,0.3325859163137205,-0.03630817054942623,0.0936606687194099,0.014468359680992526,0.015042390563742347,-0.5505635888088196,0.015922443677221274,-0.514122341417246,-0.17065857944269106,0.2013974013187861,-0.07638945663562596,-0.02580769394341731,0.03303301738992215,75.40275110957843
56,-20.743404716153425,-1.607621801003063,0.3239008025213608,-0.010065489532692234,0.056544800038223736,0.05092420705726283,0.006003027384585219,-0.5516302777932421,0.049206411973822736,-0.512859951125697,-0.1911004789897638,0.2260994335273971,-0.056453942967914617,-0.05331597801937643,0.029706299546002846,73.31643847595052
57,-20.505768864228116,-1.587954075961197,0.3509224510030924,-0.03927950423655373,0.10150272541417632,0.012411822127367272,0.030549490733282947,-0.5395728845803587,0.012281911106138702,-0.5125020360970193,-0.18540654775491455,0.19844208635899305,-0.06910561842743834,-0.047130668358145084,0.021400753092794267,73.39609978032523
58,-20.20752071677282,-1.6380602570983844,0.3332782062847669,0.004596203329668119,0.06907492906252341,0.013223550574440357,0.014913811140642913,-0.5489451972141579,0.0230450172714238,-0.5097505816518879,-0.2022699077861739,0.19211343209155807,-0.05010095883870741,-0.043293897244610996,0.021743205933979493,71.65996953848547
59,-19.905537048520955,-1.6187380054474576,0.31054441135491984,-0.022920105350152098,0.10162406261464885,0.00023588423093007238,0.018830648470912703,-0.54818965620513,0.06133878371572141,-0.48930493120792706,-0.20609799234267306,0.20219348405933316,-0.0590016860447688,-0.0442400171189298,0.009314793973191904,70.26867595453601
60,-19.660054663720512,-1.6067013508840389,0.3215223557738704,-0.04376422674152995,0.0963768909604289,-0.0025517968016354475,0.02443570087308858,-0.5446419969621064,0.013614981236728621,-0.4859640899781952,-0.18963277933598127,0.20420063101814348,-0.08298534014825881,-0.0505727324451421,0.012158981153012116,68.6729182786907
61,-19.372163672712716,-1.6254810518248264,0.29273072898325536,-0.02568573432781132,0.07588551944363031,0.02239865816594097,0.03963347555137926,-0.537429240177774,-0.00440476993515862,-0.520034256629183,-0.19795126225237164,0.18579908650261537,-0.033808908411269045,-0.05590269063828443,0.017957577547873027,67.26612394020776
62,-19.020239262518526,-1.6263610755781879,0.3215139659849132,-0.005773069014521737,0.0802283416204379,0.017336626928955046,0.05453789483772632,-0.5245309030671473,0.035846185122127894,-0.4786167090469997,-0.19859901073304131,0.2123469157372326,-0.08967977729317461,-0.05416796041481334,0.0008338828998460945,66.75761982297334
63,-18.71953398781828,-1.6227539905261033,0.35263408690351805,-0.03974904878346794,0.09370465847508538,0.020518191770639183,0.03021554440805778,-0.5264075948642704,0.023313812580927976,-0.5168150535357152,-0.20185158333610578,0.19066127329321997,-0.08657004786717651,-0.04358751060536559,-0.007148268315588069,65.95141677948574
64,-18.416769006922365,-1.6195476343857012,0.32846732146613883,-0.0057349553083491656,0.0831976507906923,0.022844581633757244,0.0245732569818235,-0.5625099531115971,0.042790871364273536,-0.48788321413804586,-0.19210689086966487,0.21736424253560868,-0.08345046265943701,-0.04663808824634674,0.03287356163083749,64.71809147050567
65,-18.116764234650297,-1.633386848291891,0.34768860862483486,-0.01896706782491249,0.0610143400223824,0.01201888184390637,-0.005693056641250985,-0.5315756370120113,0.030754966678914503,-0.4938647546886057,-0.2066232502601944,0.19887551256090147,-0.05307827888727676,-0.03502743219235116,0.03867906687108108,63.353379074697
66,-17.786564929349915,-1.6078556417174423,0.29211158290745065,-0.013539763179027747,0.11106643514366764,0.048412680646719386,0.0180458382836797,-0.5329072182817229,0.07558066647048524,-0.5093255758704189,-0.18391927413486847,0.19021602238644675,-0.04677271394562829,-0.047161563823771374,0.029934209349981616,61.05717984622662
67,-17.47723179364277,-1.6331970886286378,0.31632948265975736,-0.029037278013606574,0.09685248111023068,0.03103666721452636,0.043584271889748685,-0.5206409219588733,0.04300543046286642,-0.5005564339571766,-0.18683946682468078,0.15175037716207967,-0.08104356502353136,-0.07117040680735949,0.005407948474085905,61.33008768946729
68,-17.155448693844825,-1.647368917196612,0.30817698274185135,-0.012517843537118559,0.10613000977115372,0.0025741467661509754,0.03576667941445462,-0.5309701649167287,0.07347148180602031,-0.5141354748033146,-0.17536377875896952,0.16282666083347064,-0.093265033667385,-0.07047195946548837,0.012855158505854197,59.57366996167033
69,-16.776236567650862,-1.6085687340867194,0.33040635830516213,-0.0033912344514862233,0.07956092382323916,0.008277299029664481,0.05686788329380579,-0.5273636343565099,0.03901953692382053,-0.4870310031947901,-0.17790729886577294,0.19106156636456725,-0.07184508636400697,-0.039787744244122486,0.01894791527559525,58.90301297471106
70,-16.46272600307825,-1.6215310053328222,0.3111623747686344,-0.032131901651026966,0.08482177717649546,0.0022164891010033327,0.0399928082566257,-0.5200018492750931,0.03437758750229583,-0.48411237130631296,-0.1714607213506827,0.18228357000370152,-0.054763005587461944,-0.0665384951167082,0.03347118561279813,57.35290654991069
71,-16.106594928767077,-1.6274732845718263,0.31385471651158114,-0.026672007857549106,0.08890798120478033,0.01513723282382387,0.026362078062216826,-0.5111520435812124,0.051922190810936956,-0.4756950417152774,-0.17985858393514798,0.19588214519857233,-0.0725032475252971,-0.03800075277520129,0.025997274716804186,56.184770199719765
72,-15.748956698626744,-1.6620594013777796,0.2965807253746287,-0.021325846172462942,0.10486147373288326,0.02722399510998144,-0.013196954511569464,-0.5386129784254671,0.015633738761958144,-0.5086916489704905,-0.18043167475899105,0.16642986699636203,-0.06257017911544904,-0.06740320781693752,0.04500361064361691,55.12066200926519
73,-15.423782565838707,-1.6366124738308492,0.329036418304263,-0.047351462642601934,0.07287156648408723,0.010155782472158675,0.032552445877783096,-0.5395726292378904,0.040409381321997506,-0.4830839559888407,-0.17996739152440916,0.17935154781913504,-0.05065909714582967,-0.062342260931841434,0.02352647328020599,54.86317534069201
74,-15.058043366388096,-1.621807595427017,0.33762917619713534,-0.0065151578860788775,0.09907241904614159,0.009552406223492377,-0.0040587828797252895,-0.49560574947768415,0.05320939876272744,-0.487836254671819,-0.19677398808933017,0.16592570473630314,-0.0774121606185304,-0.05002346697034629,0.028989234372489264,53.91479621543423
75,-14.709545376308826,-1.650108634242359,0.31746565273404187,-0.02690904593172979,0.09269481347242947,0.01010903017465814,0.013667063665216347,-0.5146201695490162,0.01195668197132195,-0.47572183252003075,-0.16262066974274023,0.16207310080925796,-0.0700175510544897,-0.048580973495963437,0.030972832720636362,53.22123655533239
76,-14.334693519368384,-1.6163967347104742,0.2895529392784274,-0.017962594694117796,0.08725354611952557,0.009156903098641644,0.06513388565049295,-0.5433726763733525,0.060960456490909254,-0.4700289273986094,-0.1666506726799547,0.16537836218196855,-0.07651963818106117,-0.031057526567197513,0.019059409012123746,51.0012537000788
77,-13.954828380232168,-1.625764367960208,0.32415013621508665,-0.007655173253775967,0.08177720141264377,0.052764714240799565,0.017714677196565512,-0.5237717364344011,0.03676100334974486,-0.4712892779338562,-0.14432084873699677,0.17092815986419627,-0.10877823099135087,-0.04574816843122605,0.01970987893877932,50.63479571534228
78,-13.61582735983871,-1.6498048964065988,0.32519997071006557,0.011384560241767545,0.07321829418810678,0.026941881578063376,0.05324633090203443,-0.51307671540222,0.04354520233486303,-0.4660209666196506,-0.1807569450084987,0.1648795657594273,-0.08377653194450177,-0.04211319997991654,0.021293257613082595,49.09716720475195
79,-13.188583973839906,-1.671978967932039,0.32186608105648473,-0.028116407645619686,0.08328511205593199,0.007163621712098889,0.042733454657064546,-0.5145178402283759,0.042197245710419364,-0.5007331248949716,-0.16132030962261482,0.17624187400358546,-0.07027025572196549,-0.062454933627464196,0.02555950854318123,48.67816555349957
80,-12.798606224870971,-1.634911255289843,0.3384995864270877,-0.012920236441436028,0.06608719167995376,0.0342558816355201,0.022354354535191495,-0.4975213883502674,0.062062069205281185,-0.48337522572563,-0.18015685066169176,0.14786306958813744,-0.0821404733733321,-0.06298793007093233,0.012281898252407164,47.890118849952195
81,-12.398134171354753,-1.6366215140369875,0.28696298192131203,-0.028041672401252125,0.0890150978482202,0.023787463408133327,0.03869916920216651,-0.5337741349856483,-0.017630097623416108,-0.45819619461575045,-0.1743557468640054,0.14152643357716965,-0.09541576377509867,-0.029302478823007308,0.02807578510721706,45.9375820096354
82,-11.974676018571087,-1.6085435623968038,0.3117823034936993,-0.009431388164270388,0.09636054800845249,0.043688495861332596,-0.008921625578742279,-0.5209135484964431,0.026040839469166223,-0.45447102886979945,-0.16713288891438843,0.16905481060396504,-0.06330240455102965,-0.08587052782921992,0.01261075266098119,45.24664616253242
83,-11.610711348174396,-1.6787832288102,0.31246302539145565,-0.018502583904645688,0.08133517858345485,0.02633757830755458,0.011518371374527159,-0.4794168365919279,0.023851844708204506,-0.5144589355115238,-0.13114922189048128,0.13106427955999755,-0.08747485083903864,-0.054649352904494214,0.0026916545890502686,44.17467175333472
84,-11.195581849360686,-1.6934385807851826,0.30908836599784856,-0.028231968763365173,0.11204662875223408,0.01601992446129255,0.015420656406418348,-0.5293909247343584,0.0462982796436772,-0.47059461951339704,-0.17589305078537476,0.15711488764495096,-0.07746085582808684,-0.06306907572951576,-0.004988167904272922,43.893207485549254
85,-10.808822603135722,-1.6409401148831966,0.2783847098699665,-0.011888330695326084,0.07322719393151637,0.012037346294259718,0.0044260915326178735,-0.4788886774841572,0.048263271876579326,-0.5045787988019454,-0.1582034509800537,0.1559629088241795,-0.10553157760769619,-0.0649749277922112,-0.010870237027012591,42.44560268002105
86,-10.342234937386625,-1.6243793145268277,0.3025545458610777,-0.02241136405466574,0.07239369282997153,0.001875070960184036,0.04817561302989008,-0.5381412583868357,0.01625337925136342,-0.4690743884022379,-0.1670842700618653,0.1683410153290937,-0.07170550603025302,-0.057117088520762735,0.019935708858484613,41.65220268078031
87,-9.954556443970061,-1.624953651918159,0.36039286643987367,0.0057494128536279415,0.0937893447324831,0.03078112373134606,-0.009877324772179015,-0.5206451488322069,0.05915703801165299,-0.4192892279089313,-0.16546115358186042,0.14662378154841593,-0.08219163052422218,-0.03106538047117534,-0.006936675527367486,41.906907243236724
88,-9.516295797471013,-1.7058393335352444,0.3231479935660634,-0.02778792263112754,0.0887465736756923,-0.0035350924943659545,0.024468991059048435,-0.5338576900539495,0.07705778245297894,-0.4723858818016451,-0.1804958552303635,0.17288979355674577,-0.08756804686881922,-0.005661424582854027,0.011496976278213111,40.61687483773046
89,-9.093218007205728,-1.659010753217274,0.32478982510522053,0.011556447856622253,0.08476373940792957,0.024667124441128535,0.019698868105486267,-0.4971910505503024,0.018700535741356758,-0.4602987762662636,-0.14278218136770193,0.14129833710059203,-0.1110441069151692,-0.05027152292605039,0.001960990879968802,39.53318331046138
90,-8.63641141996864,-1.6734868760983,0.3551209424095679,-0.010591269339356453,0.079530426238649,-0.0036921052760842676,0.034567649320429786,-0.5101481552321357,0.00031039633695233854,-0.4501686216721484,-0.1390199781719709,0.17084344064171558,-0.06562014921622579,-0.05449956297533871,0.03446893153374084,39.69625680194551
